,cid,canonical_smiles,molecular_weight,xlogp
8931,114426,CC1CCCOC1=O,114.14,1.1
8932,73442,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC.[Cl-],387.9,
8933,54725318,CCCCCCCCCCCCCCCCCC(=O)OCC(C1C(=C(C(=O)O1)O)O)O,442.6,7.3
8934,25429,COC(=O)NC1=NC2=CC=CC=C2N1,191.19,1.5
8935,74363,CCCC=CCCO,114.19,1.9
8936,12315200,C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O,286.28,-1.2
8937,108006,CCC1=C(C2=NC1=CC3=C(C(=C([O-])[O-])C(=N3)C(=C4C(C(C(=N4)C=C5C(=C(C(=C2)[N-]5)C=C)C)C)CCC(=O)[O-])CC(=O)[O-])C)C.[Na+].[Na+].[Na+].[Cu+2],724.1,
8938,46173998,CC1C(C(C(C(O1)OCC2=CC3=C(C(=C2)O)C(=O)C4=C(C3C5C(C(C(C(O5)CO)O)O)O)C=CC=C4O)O)O)O,564.5,-1.2
8939,621521,CC1CCC2(CCC3(C4=CCC5C(C(CCC5(C4CCC3(C2C1C)C)C)OC)(C)C)C)C,440.7,9.5
8940,3035218,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)OC)O)O)O)O)O)O)O,624.6,-0.8
8941,6433554,CC1C(C(C(C(O1)OC2C(OC(C(C2O)NC(=O)C)OC3C(C(C(OC3OP(=O)(O)OCC(C(=O)OCCC=C(C)CCC=CC(C)(C)CCC(=C)CC=C(C)CCC=C(C)C)O)C(=O)O)(C)O)OC(=O)N)COC4C(C(C(C(O4)CO)O)O)O)NC(=O)C)O)OC5C(C(C(C(O5)C(=O)NC6=C(CCC6=O)O)O)O)O,1597.6,-0.5
8942,5281396,CC1=CC(OC1=O)OC=C2C3CC4=C(C3OC2=O)C(CCC4O)(C)C,346.4,1.3
8943,73598,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)O)O)O)C,1079.3,0.3
8944,100018,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,1079.3,0.9
8945,442416,C1=COC(C2C1C(C=C2COC(=O)C3=CC=C(C=C3)O)O)OC4C(C(C(C(O4)CO)O)O)O,466.4,-1.1
8946,3080674,CC1CCC23CC1C(C2CCC3=C)(C)C,204.35,5
8947,10583,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C,204.35,6.1
8948,145858,C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2,207.25,
8949,74978233,CC(=O)OC1C(C(C(OC1OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)CO)O)O,506.4,0.9
8950,348165,CC1C2CCC(C3C4C5C=C(C6(C4C(=C3C2OC1=O)C)C5C(CCC7C6OC(=O)C7C)(C)O)C)(C)O,496.6,2.2
8951,24832101,CC(=CCCC1(C2CCC(C2)C1=C)C)CO.CC(=CCCC1(C2CC3C1(C3C2)C)C)CO,440.7,
8952,5282164,CC(CCC=C(C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)OC(=O)C=CC6=CC(=C(C=C6)O)OC)C)C,602.9,12.1
8953,6435841,CCC=CCC1=C(C(=O)CC1)C,164.24,2.2
8954,101289771,CC=C(C)C(=O)OC1C=C(CCC2(C1(C(=O)CC2C(C)C)C)O)C,334.4,2.9
8955,6440393,COC(=O)C=CC=CCCCCCCCCCCCCCO,310.5,6.4
8956,16204946,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Al+3].[Al+3].[Al+3].[Al+3].[Cl-].[Cl-].[Cl-],367.35,
8957,159347,C(=O)([O-])[O-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Al+3].[Al+3],531.92,
8958,93066,CCCCCCCCCCCCCCCCCC(=O)O.C(C(CO)O)O,376.6,
8959,9942118,[O-2].[Co+2],74.933,
8960,3084092,CC(C)C1C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C,639.8,6.5
8961,150193,[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Mo],308.7,
8962,160959,[O-2].[Mn+2],70.937,
8963,6336543,O.[Mg].[Al],69.302,
8964,82773,CCCCCCCCCC(=O)O.CCCCCCCC(=O)O.CCC(CO)(CO)CO,450.6,
8965,73982,[OH-].[O-2].[Al+3],59.988,
8966,6436601,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,720.7,-0.6
8967,4812,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,450.7,10.9
8968,22504267,O.O.[O-2].[O-2].[O-2].[Cr+3].[Cr+3],188.02,
8969,123904,[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Al+3].[K+],218.25,
8970,159395,[O-2].[O-2].[O-2].[Ti+4].[Co+2],154.8,
8971,13956050,[Si].[Fe],83.93,
8972,25487,[NH4+].[I-],144.943,
8973,25488,N.N.N.N.N.N.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo],1206.2,
8974,82824,[Mg]=S,56.37,
8975,6328160,O.O.O.O.O.[Al].[Al]Cl,179.49,
8976,139225,BOB,41.66,
8977,16212381,[O-][Ti](=O)[O-].[Ca+2],135.94,
8978,21871543,[NH4+].[NH4+].O.O.O.O.[O-][Mo](=O)(=O)[O-],268.1,
8979,159423,[O-2].[O-2].[O-2].[Ho+3].[Ho+3],377.859,
8980,25501,[O-][Sn](=O)[O-].[Na+].[Na+],212.69,
8981,3720192,CC1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],194.19,
8982,166597,[Li+].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Al+3],186.1,
8983,166598,[O-2].[O-2].[O-2].[O-2].[O-2].[Al+3].[Al+3].[Zn+2].[Zn+2],264.7,
8984,25503,C(=O)([O-])[O-].[OH-].[OH-].[Cu+2].[Cu+2],221.12,
8985,6100711,CC(CNC(=S)[S-])NC(=S)[S-].[Zn+2],289.8,
8986,25514,[NH4+].[Br-],97.94,
8987,25515,[NH4+].[SH-],51.11,
8988,25516,[NH4+].[F-],37.037,
8989,25517,[NH4+].[Cl-],53.49,
8990,164826,[OH-].[OH-].[Cu+2],97.56,
8991,19596830,C(=O)([O-])[O-].C(=O)([O-])[O-].[OH-].[OH-].[Mg+2].[Mg+2].[Mg+2],226.95,
8992,25519,[NH4+].[NH4+].[S-2],68.15,
8993,25520,[OH-].[K+].[K+],95.204,
8994,64734,[Li+].[Li+].[SH-],47,
8995,61554,[O-][Sn](=O)[O-].[K+].[K+],244.9,
8996,166635,[OH-].[O-]P(=O)([O-])[O-].[Cu+2].[Cu+2],239.07,
8997,25523,[O-][Si]([O-])([O-])[O-].O=[Ca].[Ca+2].[Ca+2],228.3,
8998,72941499,[Li+].[OH-].[OH-].[O-][Si]12O[Si](O1)(O[Si]3(O[Si](O3)(O2)[O-])[O-])[O-].[Na+].[Mg+2],360.6,
8999,86278147,[OH-].[O-2].[O-2].[O-2].[O-2].[O-2].[O-][Si]12O[Si](O1)(O2)[O-].[O-][Si]12O[Si](O1)(O2)[O-].[O-][Si]12O[Si](O1)(O2)[O-].[O-][Si]12O[Si](O1)(O2)[O-].[O-][Si]12O[Si](O1)(O2)[O-].[O-][Si]12O[Si](O1)(O2)[O-].[O-][Si]12O[Si](O1)(O2)[O-].[F-].[Mg+2].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[K+].[K+].[K+].[Fe+2],1509.5,
9000,56842194,O.O.O.O.O.O.O.O.O.O.O.O.O.O.[OH-].[Mg].[Mg].[Al].[Al].[Si].[Si].[Si].[Si],484.14,
9001,16204497,B([O-])([O-])[O-].B([O-])([O-])[O-].B([O-])([O-])[O-].B([O-])([O-])[O-].O.O.O.O.O.[Na+],348.3,
9002,56843209,C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)O)C(=O)O)S(=O)(=O)O.[Al],495.4,
9003,44145346,C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)[O-])NN=C3C(=O)C=CC4=C3C(=CC(=C4)S(=O)(=O)[O-])S(=O)(=O)[O-].[Al+3],562.5,
9004,24832094,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)[O-])I)I)[O-])I.C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)[O-])I)I)[O-])I.C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)[O-])I)I)[O-])I.[Al+3].[Al+3],2555.6,
9005,6437805,CCCCC=CCCCCC(=O)OCCC(C)C,254.41,5.5
9006,74766509,O[Si](=O)[O-].O[Si](=O)[O-].[AlH+2],182.17,
9007,83008,CCN(CCO)C1=CC=C(C=C1)N=NC2=[N+](C3=C(S2)C=C(C=C3)OC)C.COS(=O)(=O)[O-],482.6,
9008,16204498,B([O-])([O-])[O-].B([O-])([O-])[O-].B([O-])([O-])[O-].B([O-])([O-])[O-].B([O-])([O-])[O-].B([O-])([O-])[O-].B([O-])([O-])[O-].B([O-])([O-])[O-].O.O.O.O.[Na+].[Na+],588.5,
9009,56842000,C(=O)([O-])[O-].O.O.O.O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Al+3].[Al+3],603.98,
9010,3037072,C=CC(=O)OC1C=CC2C1C3CCC2C3,204.26,3.2
9011,227456,CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O.CC(=O)O,578.6,
9012,73357728,C(C(C(C(C(C(C(=O)[O-])O)O)O)O)O)O.C(C(C(C(C(C(C(=O)[O-])O)O)O)O)O)O.[Zn+2],515.7,
9013,66243,[Li+].[Li+].[O-][Si](=O)[O-],90,
9014,101967144,CC1CCC(=O)C2C1(CC3=C(C(=O)OC3C2)C)C,248.32,1.9
9015,44152234,CCCCCCCCCCCCCCCCC(CC(CO)O)C(=O)OCC(CO)O,432.6,6.3
9016,3084122,CC1CCC(N2C1CCC3(C2)CC4(CC5C(CCC(N5C(C4)O)C6=COC=C6)C)SC3)C7=COC=C7.CC1CCC(N2C1CCC3(C2O)CC4(CC5C(CCC(N5C(C4)O)C6=COC=C6)C)SC3)C7=COC=C7,1037.5,
9017,91667951,CS(=O)(=O)CS(=O)CS(=O)CS(=O)CC(C(=O)O)NC(=O)CCC(C(=O)O)N,482.6,-7
9018,44149830,C1=CC=C(C=C1)C(=O)O.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,464.4,
9019,46881084,COC1=CC2=C(C=C1C3COC4=CC(=CC(=C4C3=O)O)O)OCO2,330.29,2.7
9020,159456,[P-3].[Fe+3],86.82,
9021,83029,CCCCCCCCCCCCO.OP(=O)(O)O,284.33,
9022,83030,C(C[Ge](=O)O[Ge](=O)CCC(=O)O)C(=O)O,339.4,
9023,83035,CCCCCOC(C)OCCCCC,202.33,4
9024,83036,CC(C)CCOC(C)OCCC(C)C,202.33,3.8
9025,19963983,CCC(OCC(C)C)OCC(C)C,188.31,3.6
9026,9950661,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC)OC)OC,358.3,3.3
9027,121853,CC(=O)NC1C(C(C(OC1OC2C(C(OC(C2O)OC(C(CO)O)C(C(C=O)O)O)CO)O)CO)OC3C(C(C(C(O3)CO)O)O)O)O,707.6,-8.8
9028,23664054,C(C(C(C(C(C(C(=O)[O-])O)O)O)O)O)O.[Na+],248.16,
9029,25604,COC(=O)CCC[N+](=O)[O-],147.13,0.6
9030,440867,CC(=O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,389.26,-2.9
9031,10972946,CCCCCCCCCCCCCCC(C(C(COC(=O)C)NC(=O)C)OC(=O)C)OC(=O)C,485.7,6.6
9032,114442,CC(C)(C)C1CCC(=O)C(C1)C(C)(C)C,210.36,4.1
9033,5352696,CCCCCC=C(CCCC)C=O,182.3,4.5
9034,25611,CCCCC(=O)C(C)C,128.21,2.4
9035,25612,C=CCCCCCCCCO,156.26,3.6
9036,23669158,CCCCC(=O)C(=O)[O-].[Na+],152.12,
9037,5368086,CSC=CCCN=C=S,159.3,2.9
9038,6610273,CCCCCCCCCCCCCCCC(C(CO)NC(=O)C)O,343.5,6.1
9039,11679812,CC#CC#CC#CCO,118.13,1
9040,83065,COC(=O)C1=CC(=CC(=C1)O)C(=O)OC,210.18,1.3
9041,83074,CCCCCCCC1=NCC[N+]1(CCO)CC(=O)[O-].[OH-].[Na+],310.36,
9042,23688501,CCCCCCCCCC(=O)[O-].[K+],210.35,
9043,6437808,CCCCCCC(CC=CCCCCCCCC(=O)[O-])O.CCCCCCC(CC=CCCCCCCCC(=O)[O-])O.[Zn+2],660.3,
9044,5363201,CCCCCC=CCCOC(=O)C,184.27,3.5
9045,83084,CC(C)COC(=O)C(=O)C,144.17,1.3
9046,12767865,CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCC,865.4,20.5
9047,5376891,C1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,238.24,2.8
9048,5317247,CCOC(=O)C=C(C)CCC=C(C)C,196.29,3.8
9049,3033866,CC1=CCC(=C(C)CCC=C(C)C)CC1,204.35,4.7
9050,83101,CCC1=CN=CC(=N1)CC,136.19,1.4
9051,114453,CCCCCC1C(CCC1=O)C,168.28,3.4
9052,1810691,CCCCCCC1CCCC1=O,168.28,3.5
9053,2181,C1CCNC(C1)C2=CN=CC=C2,162.23,1
9054,61574,CCCCCCCCCCCCSCCOCCO,290.5,5.6
9055,61575,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)(CO)COC(=O)CCCCCCCCCCCCCCCCC,669.1,15.6
9056,83136,CC(=O)OC1C(OC(C(C1OC(=O)C)OC(=O)C)OC(=O)C)CO,348.3,0.1
9057,12281224,CC1=C(OC=C1)C(=O)C,124.14,1.4
9058,97897,CCCC(=O)OC1CC2CCC1(C2(C)C)C,224.34,4.1
9059,5353911,COC1=C(C=C(C2=C1OC=C(C2=O)C3=CC=C(C=C3)O)O)O,300.26,2.6
9060,57347853,CC(C)CCOC(C(C)C)OCCC(C)C,230.39,4.8
9061,22011445,CCCCC(OCCCC)OCCCC,216.36,4.4
9062,570888,CC(C1=CC=CC=C1)SC,152.26,2.8
9063,5312441,CCCCC=CCCCCCCCCCCCC(=O)O,282.5,7.2
9064,139389,CSC1=CC=CO1,114.17,1.8
9065,83177,CC1=C(C(C(C1)(C)C)(C)C)C(=O)C,180.29,2.8
9066,68344,CCCCC=CCCCCCCCC(=O)O,226.35,5.1
9067,83182,CC(C)N(C(C)C)C(C(=O)OCC(C(C(C(C(=O)O)O)O)O)O)N(C(C)C)C(C)C,436.5,-1.6
9068,518714,CC(C)CCCCC=C,126.24,4.3
9069,92239,CCCCCCCC(C)CC,156.31,5.9
9070,93071,CCCCCC(C)CCCC,156.31,5.9
9071,5362790,C1CCCCC=CCCCC1,152.28,5.2
9072,5362796,C1CCCCC=CCCCC1,152.28,5.2
9073,524423,CCCCCCCCCC(CC)C1CCCCC1,252.5,9.2
9074,276892,CCCCCCC(CCCCCC)C1CCCCC1,266.5,9.7
9075,5312361,CC=CCCC=CCCC(=O)O,168.23,2.3
9076,12662077,C1C2=C(C=CC=C2O)C(=O)O1,150.13,1
9077,61584,CCCCCCC=CC=CC=O,166.26,3.8
9078,128834,CC(C)(C=C)C1=CC2=C(C=C3C(=C2)C=CO3)OC1=O,254.28,4.3
9079,61585,CC(=O)C1=C2CCC(C2=CC(=C1)C(C)(C)C)(C)C,244.37,5
9080,83203,C=CCCCCCCO,128.21,2.4
9081,61586,CCOCC1=CC(=C(C=C1)O)OC,182.22,0.9
9082,128841,CC(C(=O)NC(CCC(=O)O)C(=O)O)N,218.21,-3.8
9083,5477212,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCO)C)C)C)C)C)C)C)C)C,631.1,15.9
9084,166783,CCCCCCCCC(CCC)OC(=O)C(CC(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],410.4,
9085,114474,CCCCCCCCCCCC[N+](C)(C)CC(CS(=O)(=O)[O-])O,351.5,4.1
9086,6656,CC=C(C)C(=O)O,100.12,1
9087,83230,CSC1=CC=C(C=C1)C(=O)O,168.21,2.7
9088,93073,CC1(C2CCC(C2)C1=O)C,138.21,1.9
9089,12531626,CC1(CC(=O)C2=C(O1)C=CC(=C2)OC)C,206.24,2
9090,25793,CCCC(C)CCO,116.2,2.3
9091,21117732,CCCCCCCCCCCCCCCCCCOC(CO)COC(=O)CCCCCCCCCCCCCCCCC,611,16.6
9092,5312493,CCCCCC=CCC=CCCC=CCCCC(=O)O,278.4,5.6
9093,25797,CCC1=CN=C(C=N1)CC,136.19,1.4
9094,114627,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)O)O)CO)O)O)O)O)O,596.5,-0.9
9095,73395,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O,610.6,-0.5
9096,61590,CCC(=O)CC(=O)C(=O)OCC,172.18,0.7
9097,128851,CC(=O)N=C=S,101.13,1.5
9098,114481,C(=O)(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)O,330.05,3.6
9099,54686349,CC1=CC2=C(C=C1)OC(=O)C=C2O,176.17,1.6
9100,25804,C[N+](C)(C)CCCC(=O)OC.[Cl-],195.69,
9101,83268,CC(C)CCCC(C)(C)O,144.25,2.7
9102,23663653,CCCCCCCCCCCCCCCCCCCC(=O)[O-].[Na+],334.5,
9103,25812,CCCCCCC#CC(OC)OC,184.27,3.3
9104,545267,CC(C)COC(C(C)C)OCC(C)C,202.33,4.1
9105,53421444,CCCCC(OCC(C)C)OCC(C)C,216.36,4.5
9106,5380876,CC=C1CC(C(C(=O)OCC2=CC[N+]3(C2C(CC3)OC1=O)[O-])(C)O)C,351.4,0.5
9107,638066,CCC=CCC,84.16,2.5
9108,57347944,CC(C)CCOC(CC(C)C)OCCC(C)C,244.41,5.2
9109,525429,CCC(C)(C)SC,118.24,2.4
9110,292723,CCCCCCCCCC(C)CCCCCCC,254.5,9.7
9111,86566,CCCCCCCCCCC(C)CCCCCCCC,282.5,10.8
9112,94348,CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)OC7C(C(C(C(O7)CO)O)O)O,696.8,-1.3
9113,12659797,CC(CCSC)O,120.22,1
9114,270945,CC1C(NC2=CC=CC=C2N1)C,162.23,2.5
9115,9828626,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C,536.9,13.5
9116,12310408,CC=C(C)C(=O)OC1CC2(C(O2)CC(C(=CC3C1C(=C)C(=O)O3)C)O)C,362.4,1.9
9117,61592,CCOC(=O)CCSC,148.23,1.1
9118,23686579,CCCCCCC(CCCCCCCCCCC(=O)[O-])O.[Na+],322.5,
9119,94349,CC1CCC2=C(C(=O)OC2C1)C,166.22,1.9
9120,114640,C1=COC(=C1)C(=O)C=CC2=CC=CS2,204.25,3
9121,83367,CC(C)(CC1=CC=CC=C1)CO,164.24,2.7
9122,25913,CCCCCCCCCCCCCC=C,210.4,8.4
9123,25915,CCC1=NC=C(N=C1)C,122.17,1
9124,25916,CCC1=NC(=CN=C1C)C,136.19,1.5
9125,34222,CC1=C2C(=CC=C1)C(=CC=N2)C,157.21,2.9
9126,83384,CC1CCCC(=O)C1,112.17,1.4
9127,9561350,C1=CC=C(C=C1)C=CC=NO,147.17,2.2
9128,95606,C1CC2C(C1)C3CC2CC3O,152.23,2.3
9129,96509,C1CC2C(C1)C3CC2CC3=O,150.22,2
9130,615515,CC1COC2=C(C(=O)C(=O)C3=C2C1=C(C=C3C)O)C,258.27,1.9
9131,5364448,CCCCCC=CC,112.21,3.7
9132,25945,C(CCO)CC(=O)O,118.13,-0.1
9133,114507,CC1CC(C=CC1=O)(C)C,138.21,2.3
9134,83404,C1=CC(=CC(=C1)O)CCO,138.16,1.2
9135,11745523,COC1=CC(=CC(=C1OC)OC)C=C,194.23,2.2
9136,91572,CC1(C=CC2=C(O1)C=CC3=C2OC4C3COC5=C4C=CC(=C5)O)C,322.4,3.6
9137,83410,CCCCCCCCCCCCCCCCOC(=O)C=C,296.5,8.3
9138,528561,CCCCCCCCCCCCCCCCCCCCC(C)CC,338.7,12.9
9139,5370502,CCCCOC(=O)C=CCCC,170.25,3.2
9140,61598,C(C(C(=O)[O-])S(=O)(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],264.1,
9141,114517,CC(C(=O)O)S.N,123.18,
9142,5282707,CCCC=CC(=O)O,114.14,1.6
9143,5743362,C1CCC(CC1)(C2=CC=C(C=C2)NNC3=C(C=C4C=CC(=O)C=C4C3=O)S(=O)(=O)[O-])C5=CC=C(C=C5)NN=C6C(=CC7=C(C6=O)C=C(C=C7)OS(=O)(=O)C8=CC=CC=C8)S(=O)(=O)[O-].[Na+].[Na+],952.9,
9144,6433575,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co+2],1347.4,
9145,6436232,[CH3-].CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co+3],1344.4,
9146,98230,CC1CCOC1,86.13,1
9147,16204960,C(CO)[NH3+].OS(=O)[O-],143.16,
9148,25982,CC(COCC(C)OC)O,148.2,-0.3
9149,23686147,CCCCCCCCCCCCCC(=O)[O-].[K+],266.46,
9150,98643,CC(C)CCNC(=O)C,129.2,1.2
9151,47519,COC1CCCO1,102.13,0.6
9152,43389,CCOC1CCCO1,116.16,0.9
9153,83453,CC(C)CC(OCC(C)C)OCC(C)C,216.36,4.4
9154,114523,CCCCCOC(C)OCC,160.25,2.6
9155,83466,CCOCCOCCC(C)C,160.25,2
9156,53428150,CCCCCOC(C)OCCC(C)C,202.33,3.9
9157,436077,OP(O)OP(O)O,145.98,-2.1
9158,122213,[O-]P(=O)([O-])OP(=O)([O-])[O-].[Mg+2].[Mg+2],222.55,
9159,643989,O.O.O.O.Cl[Mn]Cl,197.9,
9160,6093816,[O-][Mo](=O)(=O)[O-].[K+].[K+],238.1,
9161,83489,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O)O,596.5,-1.4
9162,26041,C1=CC=[N+](C(=C1)[S-])[O-].C1=CC=[N+](C(=C1)[S-])[O-].[Zn+2],317.7,
9163,26042,O=[Ti]=O,79.87,
9164,26049,CC1=CCC2C(C1)C2(C)C,136.23,2.8
9165,6994293,CCCC(CC)O,102.17,1.7
9166,26052,[O-][W](=O)(=O)[O-].[Na+].[Na+],293.8,
9167,83511,C1=C2C(=C(C(=C1Br)O)Br)OC3=C(C(=C(C=C3C24C5=C(C(=C(C(=C5Cl)Cl)Cl)Cl)C(=O)O4)Br)O)Br,785.7,8.7
9168,26053,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Al+3],213,
9169,23674992,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)[O-])O)O)N.[Na+],369.2,
9170,6428986,CC1=CCC2CC1C2(C)CCC=C(C)C,204.35,4.8
9171,300518,CCCCCCCC(CCCCCC)CCCCCCC,296.6,11.3
9172,26058,CC(CC(C)(C)C)CC(C)(C)C,170.33,5.6
9173,26059,[O-]Cl(=O)=O.[O-]Cl(=O)=O.[Ba+2],304.23,
9174,114530,CC1CCOC(C1)CC(C)C,156.26,3.1
9175,26063,O.O.O.O.[Cl-].[Cl-].[Fe+2],198.81,
9176,3032611,C(C(=O)[O-])N.C(C(=O)[O-])N.[Cu+2],211.66,
9177,114531,CC1=CC=C(C=C1)OC2CCCCO2,192.25,3.1
9178,61631,CCCCCC=CCC(=O)OC,170.25,3.2
9179,114533,CC(C1CCCCC1)OC(=O)C,170.25,2.9
9180,26068,CC(C)(C)C1CCCCC1O,156.26,3
9181,556916,C1=COC(=C1)COC=O,126.11,0.7
9182,6997364,CC1CC(=O)C(=O)C1C,126.15,0.6
9183,61634,CC1CC(C(=O)C1=O)C,126.15,0.7
9184,114535,CCC1CCC(=O)C1=O,126.15,0.5
9185,632255,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)O)O)OC,374.3,2.9
9186,3526,C(CCCCN=C(N)N)CCCNCCCCCCCCN=C(N)N,355.6,1.7
9187,83553,CCOC(C1=CC=CO1)OCC,170.21,1.4
9188,61641,COC(=O)CCSC,134.2,0.7
9189,114539,CC(CCC(=O)O)O,118.13,-0.2
9190,193477,CCC(CCC(=O)O)O,132.16,0.4
9191,551340,CCC(C)COC(C)OCC(C)CC,202.33,3.8
9192,5492944,C1=CC(=CC=C1C2=COC3=C(C2=O)C(=CC(=C3O)O)O)O,286.24,2.3
9193,24598,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Cr+3],238.01,
9194,53427962,CCC(C)COC(C)OCCC(C)C,202.33,3.8
9195,83574,CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC)OC(=O)CCCCCCCCCC,596.9,13.8
9196,6421281,CCCCCC=CCC=CC=CC=O,192.3,4.2
